version,profile,records,run,workload,operations,total_ns,ns_per_op,ops_per_sec,nodes_read,nodes_written,bytes_read,bytes_written,cache_hits,cache_misses,cache_evictions,result_entries,num_nodes,num_leaves,num_internal,height,tree_bytes,db_bytes_before,db_bytes_after,wal_bytes_after,shm_bytes_after,fixture_bytes_after,sqlite_node_count,sqlite_node_payload_bytes,validated,status
original,full,10000,2,clustered_delete_diff,100,9688000,96880.000,10322.048,43,0,433672,0,39,43,0,9900,40,39,1,1,410108,483328,512000,0,32768,544768,43,433672,true,ok
original,full,10000,2,append_disjoint_sparse_merge,100,1041292,10412.920,96034.542,6,2,25101,11108,8,6,0,10100,40,39,1,1,418334,483328,524288,0,0,524288,46,443435,true,ok
original,full,10000,2,random_disjoint_sparse_merge,100,625417,6254.170,159893.319,6,2,29250,9750,0,6,0,10000,40,39,1,1,414221,483328,942080,0,0,942080,79,815344,true,ok
original,full,10000,2,clustered_disjoint_sparse_merge,100,1205375,12053.750,82961.734,6,2,46026,15342,0,6,0,10000,40,39,1,1,414221,483328,557056,0,0,557056,47,468469,true,ok
original,full,10000,2,random_conflict_resolved_merge,50,6124125,122482.500,8164.432,84,0,987885,0,0,84,0,10000,40,39,1,1,414221,483328,1228800,0,0,1228800,96,1072811,true,ok
original,full,10000,2,clustered_conflict_resolved_merge,50,2533042,50660.840,19739.112,6,0,46026,0,0,6,0,10000,40,39,1,1,414221,483328,528384,0,0,528384,44,444905,true,ok
current,normal,50000,2,sorted_stream_build,50000,42042917,840.858,1189260.964,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,normal,50000,2,shuffled_batch_build,50000,45061917,901.238,1109584.397,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,normal,50000,2,random_reads_cold_manager,1000000,585768708,585.769,1707158.451,187,0,2079577,0,1286198,187,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,random_reads_warm_manager,1000000,602338625,602.339,1660195.708,0,0,0,0,1286400,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,clustered_reads_cold_manager,1000000,548406583,548.407,1823464.617,41,0,426678,0,1063944,41,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,clustered_reads_warm_manager,1000000,595170959,595.171,1680189.507,0,0,0,0,1064000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,right_edge_reads_cold_manager,1000000,743995084,743.995,1344094.903,36,0,428374,0,1055949,36,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,right_edge_reads_warm_manager,1000000,646000709,646.001,1547985.917,0,0,0,0,1056000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,append_batch_upserts,500,45783292,91566.584,10921.015,2,5,17614,38557,2,2,0,50500,190,189,1,1,2100520,2375680,2420736,0,0,2420736,192,2118134,true,ok
current,normal,50000,2,random_batch_updates,500,121041875,242083.750,4130.802,158,158,1902498,1902498,4,158,0,50000,187,186,1,1,2079577,2375680,4534272,0,0,4534272,345,3982075,true,ok
current,normal,50000,2,clustered_batch_updates,500,19697166,39394.332,25384.362,5,4,49246,39168,3,5,0,50000,187,186,1,1,2079577,2375680,2420736,0,0,2420736,191,2118745,true,ok
current,normal,50000,2,random_batch_deletes,500,90656708,181313.416,5515.312,188,160,2086957,1906853,1,188,0,49500,183,182,1,1,2058570,2375680,4550656,0,0,4550656,347,3986430,true,ok
current,normal,50000,2,clustered_batch_deletes,500,18355917,36711.834,27239.173,6,2,70384,18360,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,0,2404352,189,2097937,true,ok
current,normal,50000,2,identical_diff,1,2459,2459.000,406669.378,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,normal,50000,2,append_sparse_diff,500,628625,1257.250,795386.757,7,0,56171,0,0,7,0,50500,190,189,1,1,2100520,2375680,2420736,0,32768,2453504,192,2118134,true,ok
current,normal,50000,2,random_sparse_diff,500,20387375,40774.750,24524.982,316,0,3804996,0,2,316,0,50000,187,186,1,1,2079577,2375680,4534272,0,32768,4567040,345,3982075,true,ok
current,normal,50000,2,clustered_sparse_diff,500,4654750,9309.500,107417.155,8,0,78336,0,2,8,0,50000,187,186,1,1,2079577,2375680,2420736,0,32768,2453504,191,2118745,true,ok
current,normal,50000,2,random_delete_diff,500,22212625,44425.250,22509.721,324,0,3834713,0,2,324,0,49500,183,182,1,1,2058570,2375680,4550656,0,32768,4583424,347,3986430,true,ok
current,normal,50000,2,clustered_delete_diff,500,453875,907.750,1101624.897,6,0,57528,0,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,32768,2437120,189,2097937,true,ok
current,normal,50000,2,append_disjoint_sparse_merge,500,1289583,2579.166,387722.233,7,3,59058,23825,9,7,0,50500,190,189,1,1,2100520,2375680,2457600,0,0,2457600,196,2150939,true,ok
current,normal,50000,2,random_disjoint_sparse_merge,500,7119417,14238.834,70230.470,6,2,52845,17615,0,6,0,50000,187,186,1,1,2079577,2375680,4567040,0,0,4567040,349,4017305,true,ok
current,normal,50000,2,clustered_disjoint_sparse_merge,500,2084042,4168.084,239918.389,6,2,52476,17492,0,6,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,195,2153729,true,ok
current,normal,50000,2,random_conflict_resolved_merge,250,19068125,76272.500,13110.885,399,0,5173467,0,0,399,0,50000,187,186,1,1,2079577,2375680,6221824,0,0,6221824,453,5528555,true,ok
current,normal,50000,2,clustered_conflict_resolved_merge,250,767875,3071.500,325573.824,9,0,101949,0,0,9,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,193,2147543,true,ok
original,normal,50000,2,sorted_stream_build,50000,43917250,878.345,1138504.802,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,normal,50000,2,shuffled_batch_build,50000,28897833,577.957,1730233.544,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,normal,50000,2,random_reads_cold_manager,1000000,723186750,723.187,1382768.697,199,0,2071202,0,1999801,199,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,random_reads_warm_manager,1000000,692307042,692.307,1444445.801,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,clustered_reads_cold_manager,1000000,683874459,683.874,1462256.686,54,0,428763,0,1999946,54,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,clustered_reads_warm_manager,1000000,661057542,661.058,1512727.617,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,right_edge_reads_cold_manager,1000000,663087792,663.088,1508095.929,40,0,428358,0,1999960,40,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,right_edge_reads_warm_manager,1000000,649490250,649.490,1539668.994,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,append_batch_upserts,500,5773625,11547.250,86600.706,2,6,8594,29466,0,2,0,50500,203,202,1,1,2092074,2367488,2408448,0,0,2408448,205,2100668,true,ok
original,normal,50000,2,random_batch_updates,500,43533208,87066.416,11485.485,169,169,1915782,1915782,169,169,0,50000,199,198,1,1,2071202,2367488,4542464,0,0,4542464,368,3986984,true,ok
original,normal,50000,2,clustered_batch_updates,500,5368708,10737.416,93132.277,5,4,40289,39304,3,5,0,50000,199,198,1,1,2071202,2367488,2408448,0,0,2408448,203,2110506,true,ok
original,normal,50000,2,random_batch_deletes,500,42768333,85536.666,11690.893,169,169,1915782,1895282,167,169,0,49500,199,198,1,1,2050702,2367488,4501504,0,0,4501504,368,3966484,true,ok
original,normal,50000,2,clustered_batch_deletes,500,4358458,8716.916,114719.472,4,3,39304,18668,2,4,0,49500,198,197,1,1,2050566,2367488,2387968,0,0,2387968,202,2089870,true,ok
original,normal,50000,2,identical_diff,1,1500,1500.000,666666.667,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,normal,50000,2,append_sparse_diff,500,729250,1458.500,685635.927,8,0,38060,0,0,8,0,50500,203,202,1,1,2092074,2367488,2408448,0,32768,2441216,205,2100668,true,ok
original,normal,50000,2,random_sparse_diff,500,21479583,42959.166,23277.919,338,0,3831564,0,2,338,0,50000,199,198,1,1,2071202,2367488,4542464,0,32768,4575232,368,3986984,true,ok
original,normal,50000,2,clustered_sparse_diff,500,582625,1165.250,858184.939,8,0,78608,0,2,8,0,50000,199,198,1,1,2071202,2367488,2408448,0,32768,2441216,203,2110506,true,ok
original,normal,50000,2,random_delete_diff,500,21737042,43474.084,23002.210,368,0,3966484,0,32,368,0,49500,199,198,1,1,2050702,2367488,4501504,0,32768,4534272,368,3966484,true,ok
original,normal,50000,2,clustered_delete_diff,500,17611375,35222.750,28390.742,202,0,2089870,0,197,202,0,49500,198,197,1,1,2050566,2367488,2387968,0,32768,2420736,202,2089870,true,ok
original,normal,50000,2,append_disjoint_sparse_merge,500,1396083,2792.166,358144.895,7,3,37988,20795,5,7,0,50500,202,201,1,1,2091996,2367488,2433024,0,0,2433024,208,2121846,true,ok
original,normal,50000,2,random_disjoint_sparse_merge,500,753375,1506.750,663680.106,6,2,49218,16406,0,6,0,50000,199,198,1,1,2071202,2367488,4554752,0,0,4554752,372,4019796,true,ok
original,normal,50000,2,clustered_disjoint_sparse_merge,500,794542,1589.084,629293.354,6,2,34419,11473,0,6,0,50000,199,198,1,1,2071202,2367488,2445312,0,0,2445312,207,2133452,true,ok
original,normal,50000,2,random_conflict_resolved_merge,250,30713792,122855.168,8139.666,414,0,4975320,0,0,414,0,50000,199,198,1,1,2071202,2367488,6053888,0,0,6053888,475,5388082,true,ok
original,normal,50000,2,clustered_conflict_resolved_merge,250,1082000,4328.000,231053.604,12,0,117912,0,0,12,0,50000,199,198,1,1,2071202,2367488,2457600,0,0,2457600,207,2149810,true,ok
current,full,50000,2,sorted_stream_build,50000,27459000,549.180,1820896.609,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,full,50000,2,shuffled_batch_build,50000,27142375,542.847,1842137.985,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,0,2375680,0,0,2375680,187,2079577,true,ok
current,full,50000,2,random_reads_cold_manager,1000000,515928750,515.929,1938252.133,187,0,2079577,0,1286198,187,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,random_reads_warm_manager,1000000,499212917,499.213,2003153.296,0,0,0,0,1286400,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,clustered_reads_cold_manager,1000000,442520084,442.520,2259784.440,41,0,426678,0,1063944,41,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,clustered_reads_warm_manager,1000000,424712500,424.712,2354533.949,0,0,0,0,1064000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,right_edge_reads_cold_manager,1000000,446651958,446.652,2238879.696,36,0,428374,0,1055949,36,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,right_edge_reads_warm_manager,1000000,440974500,440.974,2267704.822,0,0,0,0,1056000,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,append_batch_upserts,500,4752042,9504.084,105217.925,2,5,17614,38557,2,2,0,50500,190,189,1,1,2100520,2375680,2420736,0,0,2420736,192,2118134,true,ok
current,full,50000,2,random_batch_updates,500,37008458,74016.916,13510.425,158,158,1902498,1902498,4,158,0,50000,187,186,1,1,2079577,2375680,4534272,0,0,4534272,345,3982075,true,ok
current,full,50000,2,clustered_batch_updates,500,6427083,12854.166,77795.790,5,4,49246,39168,3,5,0,50000,187,186,1,1,2079577,2375680,2420736,0,0,2420736,191,2118745,true,ok
current,full,50000,2,random_batch_deletes,500,37680417,75360.834,13269.492,188,160,2086957,1906853,1,188,0,49500,183,182,1,1,2058570,2375680,4550656,0,0,4550656,347,3986430,true,ok
current,full,50000,2,clustered_batch_deletes,500,6412541,12825.082,77972.211,6,2,70384,18360,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,0,2404352,189,2097937,true,ok
current,full,50000,2,identical_diff,1,2000,2000.000,500000.000,0,0,0,0,0,0,0,50000,187,186,1,1,2079577,2375680,2375680,0,32768,2408448,187,2079577,true,ok
current,full,50000,2,append_sparse_diff,500,340292,680.584,1469326.343,7,0,56171,0,0,7,0,50500,190,189,1,1,2100520,2375680,2420736,0,32768,2453504,192,2118134,true,ok
current,full,50000,2,random_sparse_diff,500,11575208,23150.416,43195.768,316,0,3804996,0,2,316,0,50000,187,186,1,1,2079577,2375680,4534272,0,32768,4567040,345,3982075,true,ok
current,full,50000,2,clustered_sparse_diff,500,471583,943.166,1060258.746,8,0,78336,0,2,8,0,50000,187,186,1,1,2079577,2375680,2420736,0,32768,2453504,191,2118745,true,ok
current,full,50000,2,random_delete_diff,500,15353333,30706.666,32566.219,324,0,3834713,0,2,324,0,49500,183,182,1,1,2058570,2375680,4550656,0,32768,4583424,347,3986430,true,ok
current,full,50000,2,clustered_delete_diff,500,417708,835.416,1197008.437,6,0,57528,0,2,6,0,49500,185,184,1,1,2058769,2375680,2404352,0,32768,2437120,189,2097937,true,ok
current,full,50000,2,append_disjoint_sparse_merge,500,1488250,2976.500,335965.060,7,3,59058,23825,9,7,0,50500,190,189,1,1,2100520,2375680,2457600,0,0,2457600,196,2150939,true,ok
current,full,50000,2,random_disjoint_sparse_merge,500,716000,1432.000,698324.022,6,2,52845,17615,0,6,0,50000,187,186,1,1,2079577,2375680,4567040,0,0,4567040,349,4017305,true,ok
current,full,50000,2,clustered_disjoint_sparse_merge,500,1526541,3053.082,327537.878,6,2,52476,17492,0,6,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,195,2153729,true,ok
current,full,50000,2,random_conflict_resolved_merge,250,16615666,66462.664,15046.041,399,0,5173467,0,0,399,0,50000,187,186,1,1,2079577,2375680,6221824,0,0,6221824,453,5528555,true,ok
current,full,50000,2,clustered_conflict_resolved_merge,250,1134584,4538.336,220345.078,9,0,101949,0,0,9,0,50000,187,186,1,1,2079577,2375680,2461696,0,0,2461696,193,2147543,true,ok
original,full,50000,2,sorted_stream_build,50000,42869167,857.383,1166339.435,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,full,50000,2,shuffled_batch_build,50000,31145958,622.919,1605344.745,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,0,2367488,0,0,2367488,199,2071202,true,ok
original,full,50000,2,random_reads_cold_manager,1000000,701302792,701.303,1425917.608,199,0,2071202,0,1999801,199,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,random_reads_warm_manager,1000000,670778333,670.778,1490805.458,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,clustered_reads_cold_manager,1000000,658946000,658.946,1517575.036,54,0,428763,0,1999946,54,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,clustered_reads_warm_manager,1000000,654890000,654.890,1526973.996,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,right_edge_reads_cold_manager,1000000,659812000,659.812,1515583.227,40,0,428358,0,1999960,40,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,right_edge_reads_warm_manager,1000000,646854333,646.854,1545943.111,0,0,0,0,2000000,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,append_batch_upserts,500,4770792,9541.584,104804.401,2,6,8594,29466,0,2,0,50500,203,202,1,1,2092074,2367488,2408448,0,0,2408448,205,2100668,true,ok
original,full,50000,2,random_batch_updates,500,45357083,90714.166,11023.637,169,169,1915782,1915782,169,169,0,50000,199,198,1,1,2071202,2367488,4542464,0,0,4542464,368,3986984,true,ok
original,full,50000,2,clustered_batch_updates,500,6340166,12680.332,78862.288,5,4,40289,39304,3,5,0,50000,199,198,1,1,2071202,2367488,2408448,0,0,2408448,203,2110506,true,ok
original,full,50000,2,random_batch_deletes,500,47012750,94025.500,10635.413,169,169,1915782,1895282,167,169,0,49500,199,198,1,1,2050702,2367488,4501504,0,0,4501504,368,3966484,true,ok
original,full,50000,2,clustered_batch_deletes,500,6165250,12330.500,81099.712,4,3,39304,18668,2,4,0,49500,198,197,1,1,2050566,2367488,2387968,0,0,2387968,202,2089870,true,ok
original,full,50000,2,identical_diff,1,1541,1541.000,648929.267,0,0,0,0,0,0,0,50000,199,198,1,1,2071202,2367488,2367488,0,32768,2400256,199,2071202,true,ok
original,full,50000,2,append_sparse_diff,500,649416,1298.832,769922.515,8,0,38060,0,0,8,0,50500,203,202,1,1,2092074,2367488,2408448,0,32768,2441216,205,2100668,true,ok
original,full,50000,2,random_sparse_diff,500,21816000,43632.000,22918.959,338,0,3831564,0,2,338,0,50000,199,198,1,1,2071202,2367488,4542464,0,32768,4575232,368,3986984,true,ok
original,full,50000,2,clustered_sparse_diff,500,795542,1591.084,628502.329,8,0,78608,0,2,8,0,50000,199,198,1,1,2071202,2367488,2408448,0,32768,2441216,203,2110506,true,ok
original,full,50000,2,random_delete_diff,500,20016084,40032.168,24979.911,368,0,3966484,0,32,368,0,49500,199,198,1,1,2050702,2367488,4501504,0,32768,4534272,368,3966484,true,ok
original,full,50000,2,clustered_delete_diff,500,21692709,43385.418,23049.219,202,0,2089870,0,197,202,0,49500,198,197,1,1,2050566,2367488,2387968,0,32768,2420736,202,2089870,true,ok
original,full,50000,2,append_disjoint_sparse_merge,500,1513125,3026.250,330441.966,7,3,37988,20795,5,7,0,50500,202,201,1,1,2091996,2367488,2433024,0,0,2433024,208,2121846,true,ok
original,full,50000,2,random_disjoint_sparse_merge,500,785583,1571.166,636469.985,6,2,49218,16406,0,6,0,50000,199,198,1,1,2071202,2367488,4554752,0,0,4554752,372,4019796,true,ok
original,full,50000,2,clustered_disjoint_sparse_merge,500,1096000,2192.000,456204.380,6,2,34419,11473,0,6,0,50000,199,198,1,1,2071202,2367488,2445312,0,0,2445312,207,2133452,true,ok
original,full,50000,2,random_conflict_resolved_merge,250,31318458,125273.832,7982.513,414,0,4975320,0,0,414,0,50000,199,198,1,1,2071202,2367488,6053888,0,0,6053888,475,5388082,true,ok
original,full,50000,2,clustered_conflict_resolved_merge,250,1459000,5836.000,171350.240,12,0,117912,0,0,12,0,50000,199,198,1,1,2071202,2367488,2457600,0,0,2457600,207,2149810,true,ok
current,normal,100000,2,sorted_stream_build,100000,62949375,629.494,1588578.123,0,0,0,0,0,0,0,100000,376,373,3,2,4159429,0,4706304,0,0,4706304,376,4159429,true,ok
current,normal,100000,2,shuffled_batch_build,100000,64131625,641.316,1559293.094,0,0,0,0,0,0,0,100000,376,373,3,2,4159429,0,4706304,0,0,4706304,376,4159429,true,ok
current,normal,100000,2,random_reads_cold_manager,1000000,635138959,635.139,1574458.606,376,0,4159429,0,1860458,376,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,random_reads_warm_manager,1000000,599670250,599.670,1667583.143,0,0,0,0,1860800,0,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,clustered_reads_cold_manager,1000000,478013167,478.013,2091992.583,43,0,427654,0,1131127,43,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,clustered_reads_warm_manager,1000000,449979750,449.980,2222322.227,0,0,0,0,1131200,0,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,right_edge_reads_cold_manager,1000000,454498833,454.499,2200225.671,41,0,423175,0,1121561,41,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,right_edge_reads_warm_manager,1000000,447963791,447.964,2232323.282,0,0,0,0,1121600,0,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,append_batch_upserts,1000,10117708,10117.708,98836.614,3,5,8001,49375,2,3,0,101000,378,375,3,2,4200803,4706304,4763648,0,0,4763648,381,4208804,true,ok
current,normal,100000,2,random_batch_updates,1000,89657667,89657.667,11153.536,315,315,3828688,3828688,5,315,0,100000,376,373,3,2,4159429,4706304,9007104,0,0,9007104,691,7988117,true,ok
current,normal,100000,2,clustered_batch_updates,1000,14018625,14018.625,71333.672,9,7,73438,65607,3,9,0,100000,376,373,3,2,4159429,4706304,4788224,0,0,4788224,383,4225036,true,ok
current,normal,100000,2,random_batch_deletes,1000,91157166,91157.166,10970.065,377,321,4159641,3831138,1,377,0,99000,374,370,4,2,4118169,4706304,9019392,0,0,9019392,697,7990567,true,ok
current,normal,100000,2,clustered_batch_deletes,1000,10904333,10904.333,91706.664,10,3,98359,23984,2,10,0,99000,372,369,3,2,4117806,4706304,4734976,0,0,4734976,379,4183413,true,ok
current,normal,100000,2,identical_diff,1,1625,1625.000,615384.615,0,0,0,0,0,0,0,100000,376,373,3,2,4159429,4706304,4706304,0,32768,4739072,376,4159429,true,ok
current,normal,100000,2,append_sparse_diff,1000,997042,997.042,1002966.776,8,0,57376,0,0,8,0,101000,378,375,3,2,4200803,4706304,4763648,0,32768,4796416,381,4208804,true,ok
current,normal,100000,2,random_sparse_diff,1000,25653375,25653.375,38981.226,630,0,7657376,0,2,630,0,100000,376,373,3,2,4159429,4706304,9007104,0,32768,9039872,691,7988117,true,ok
current,normal,100000,2,clustered_sparse_diff,1000,1115958,1115.958,896091.072,14,0,131214,0,2,14,0,100000,376,373,3,2,4159429,4706304,4788224,0,32768,4820992,383,4225036,true,ok
current,normal,100000,2,random_delete_diff,1000,33872834,33872.834,29522.183,644,0,7703536,0,2,644,0,99000,374,370,4,2,4118169,4706304,9019392,0,32768,9052160,697,7990567,true,ok
current,normal,100000,2,clustered_delete_diff,1000,712167,712.167,1404165.034,10,0,89591,0,2,10,0,99000,372,369,3,2,4117806,4706304,4734976,0,32768,4767744,379,4183413,true,ok
current,normal,100000,2,append_disjoint_sparse_merge,1000,2999792,2999.792,333356.446,10,4,45106,29098,14,10,0,101000,378,375,3,2,4200803,4706304,4812800,0,0,4812800,387,4243191,true,ok
current,normal,100000,2,random_disjoint_sparse_merge,1000,887875,887.875,1126284.668,9,3,68847,22949,0,9,0,100000,376,373,3,2,4159429,4706304,9048064,0,0,9048064,697,8034015,true,ok
current,normal,100000,2,clustered_disjoint_sparse_merge,1000,2148792,2148.792,465377.756,9,3,63054,21018,0,9,0,100000,376,373,3,2,4159429,4706304,4837376,0,0,4837376,389,4267072,true,ok
current,normal,100000,2,random_conflict_resolved_merge,500,35819792,71639.584,13958.763,762,0,9968892,0,0,762,0,100000,376,373,3,2,4159429,4706304,12066816,0,0,12066816,884,10805357,true,ok
current,normal,100000,2,clustered_conflict_resolved_merge,500,1285875,2571.750,388840.284,18,0,157086,0,0,18,0,100000,376,373,3,2,4159429,4706304,4833280,0,0,4833280,388,4264153,true,ok
original,normal,100000,2,sorted_stream_build,100000,67162083,671.621,1488935.357,0,0,0,0,0,0,0,100000,381,378,3,2,4141129,0,4706304,0,0,4706304,381,4141129,true,ok
original,normal,100000,2,shuffled_batch_build,100000,68743417,687.434,1454684.745,0,0,0,0,0,0,0,100000,381,378,3,2,4141129,0,4706304,0,0,4706304,381,4141129,true,ok
original,normal,100000,2,random_reads_cold_manager,1000000,883634958,883.635,1131689.043,381,0,4141129,0,2999619,381,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,random_reads_warm_manager,1000000,829533750,829.534,1205496.461,0,0,0,0,3000000,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,clustered_reads_cold_manager,1000000,798223792,798.224,1252781.501,41,0,449147,0,2999959,41,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,clustered_reads_warm_manager,1000000,784082167,784.082,1275376.538,0,0,0,0,3000000,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,right_edge_reads_cold_manager,1000000,793318500,793.318,1260527.770,42,0,431633,0,2999958,42,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,right_edge_reads_warm_manager,1000000,766180542,766.181,1305175.406,0,0,0,0,3000000,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,append_batch_upserts,1000,11364083,11364.083,87996.541,3,9,24446,66032,0,3,0,101000,387,384,3,2,4182715,4706304,4780032,0,0,4780032,390,4207161,true,ok
original,normal,100000,2,random_batch_updates,1000,111945458,111945.458,8932.922,320,320,3802839,3802839,634,320,0,100000,381,378,3,2,4141129,4706304,8937472,0,0,8937472,701,7943968,true,ok
original,normal,100000,2,clustered_batch_updates,1000,13619167,13619.167,73425.930,8,6,103293,78963,7,8,0,100000,381,378,3,2,4141129,4706304,4792320,0,0,4792320,387,4220092,true,ok
original,normal,100000,2,random_batch_deletes,1000,105495750,105495.750,9479.055,320,320,3802839,3761837,631,320,0,99000,381,378,3,2,4100127,4706304,8912896,0,0,8912896,701,7902966,true,ok
original,normal,100000,2,clustered_batch_deletes,1000,8422083,8422.083,118735.472,6,4,78963,37691,6,6,0,99000,379,376,3,2,4099857,4706304,4747264,0,0,4747264,385,4178820,true,ok
original,normal,100000,2,identical_diff,1,1292,1292.000,773993.808,0,0,0,0,0,0,0,100000,381,378,3,2,4141129,4706304,4706304,0,32768,4739072,381,4141129,true,ok
original,normal,100000,2,append_sparse_diff,1000,1088292,1088.292,918871.038,12,0,90478,0,0,12,0,101000,387,384,3,2,4182715,4706304,4780032,0,32768,4812800,390,4207161,true,ok
original,normal,100000,2,random_sparse_diff,1000,45151875,45151.875,22147.474,640,0,7605678,0,2,640,0,100000,381,378,3,2,4141129,4706304,8937472,0,32768,8970240,701,7943968,true,ok
original,normal,100000,2,clustered_sparse_diff,1000,1576917,1576.917,634148.785,12,0,157926,0,2,12,0,100000,381,378,3,2,4141129,4706304,4792320,0,32768,4825088,387,4220092,true,ok
original,normal,100000,2,random_delete_diff,1000,37853500,37853.500,26417.636,701,0,7902966,0,63,701,0,99000,381,378,3,2,4100127,4706304,8912896,0,32768,8945664,701,7902966,true,ok
