implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,full_diff,compare,300000,19962458,66.542,15028209.452,d6818dea91153f24,455045c6a9e6e6bb,300000,1000000,1300000,0,true,3,1065091072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,range_diff,compare,129999,11072792,85.176,11740399.350,d6818dea91153f24,5319ad9b0b1871fd,129999,1000000,1300000,0,true,3,1065091072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,patch_generate,compare,300000,20282417,67.608,14791136.579,d6818dea91153f24,455045c6a9e6e6bb,300000,1000000,1300000,0,true,3,1065091072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,patch_apply,compare,300000,1334844625,4449.482,224745.258,d6818dea91153f24,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,1065091072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,merge_disjoint,disjoint,600000,193885917,323.143,3094603.307,4ef98d8c72dbe7bd,1c05b4e58c497604,1600000,1000000,1600000,0,true,3,1065091072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,merge_convergent,convergent,300000,42,0.000,7142857142857.143,542051765e7244c9,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,1065091072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,merge_conflict,conflict,300000,311307333,1037.691,963677.910,2e6c543d28c4278b,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,3,1065091072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,full_diff,compare,300000,58036333,193.454,5169175.661,d6818dea91153f24,455045c6a9e6e6bb,300000,1000000,1300000,0,true,3,753090560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,range_diff,compare,129999,28467833,218.985,4566522.503,d6818dea91153f24,5319ad9b0b1871fd,129999,1000000,1300000,0,true,3,753090560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,patch_generate,compare,300000,19542,0.065,15351550506.601,d6818dea91153f24,455045c6a9e6e6bb,2,1000000,1300000,0,true,3,753090560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,patch_apply,compare,300000,90542,0.302,3313379426.123,d6818dea91153f24,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,753090560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,merge_disjoint,disjoint,600000,536500,0.894,1118359739.049,4ef98d8c72dbe7bd,1c05b4e58c497604,1600000,1000000,1600000,0,true,3,753090560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,merge_convergent,convergent,300000,189209,0.631,1585548256.161,542051765e7244c9,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,753090560
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,merge_conflict,conflict,300000,149680417,498.935,2004270.205,2e6c543d28c4278b,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,3,753090560
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,full_diff,compare,300000,55959125,186.530,5361055.949,a05573b96185b769,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,3,1977565184
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,range_diff,compare,32699,5497834,168.135,5947615.006,a05573b96185b769,b9dc4143db568235,32699,1000000,1000000,0,true,3,1977565184
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,patch_generate,compare,300000,46279875,154.266,6482299.272,a05573b96185b769,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,3,1977565184
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,patch_apply,compare,300000,772432125,2574.774,388383.640,a05573b96185b769,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1977565184
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,merge_disjoint,disjoint,600000,733218000,1222.030,818310.516,85a54ce380137163,80e5593019e99ccd,1000000,1000000,1000000,0,true,3,1977565184
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,merge_convergent,convergent,300000,167,0.001,1796407185628.742,3fad2a195e4e6aad,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1977565184
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,merge_conflict,conflict,300000,725520500,2418.402,413496.242,c555fa49d535ca05,52861eca8735cd56,1000000,1000000,1000000,300000,true,3,1977565184
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,full_diff,compare,300000,129126292,430.421,2323306.860,a05573b96185b769,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,3,1278820352
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,range_diff,compare,32699,14532083,444.420,2250124.776,a05573b96185b769,b9dc4143db568235,32699,1000000,1000000,0,true,3,1278820352
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,patch_generate,compare,300000,10709,0.036,28013820151.275,a05573b96185b769,bac0c6cb54bcadb3,4,1000000,1000000,0,true,3,1278820352
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,patch_apply,compare,300000,35917,0.120,8352590695.214,a05573b96185b769,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1278820352
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,merge_disjoint,disjoint,600000,469970875,783.285,1276674.858,85a54ce380137163,80e5593019e99ccd,1000000,1000000,1000000,0,true,3,1278820352
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,merge_convergent,convergent,300000,24034250,80.114,12482186.879,3fad2a195e4e6aad,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1278820352
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,merge_conflict,conflict,300000,321394542,1071.315,933432.155,c555fa49d535ca05,52861eca8735cd56,1000000,1000000,1000000,300000,true,3,1278820352
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,full_diff,compare,300000,38352541,127.842,7822167.506,ee1c23195af3c4da,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,3,1277362176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,range_diff,compare,33000,4554792,138.024,7245116.791,ee1c23195af3c4da,d55eb157d861d079,33000,1000000,1000000,0,true,3,1277362176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,patch_generate,compare,300000,39158584,130.529,7661155.470,ee1c23195af3c4da,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,3,1277362176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,patch_apply,compare,300000,357640750,1192.136,838830.586,ee1c23195af3c4da,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,1277362176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,merge_disjoint,disjoint,600000,349585750,582.643,1716317.098,05bcc5d2130bb638,8e22fd33ee81d821,1000000,1000000,1000000,0,true,3,1277362176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,merge_convergent,convergent,300000,375,0.001,800000000000.000,82101a6eb13ffa6d,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,1277362176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,merge_conflict,conflict,300000,390130000,1300.433,768974.444,fb147f7aba599082,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,3,1277362176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,full_diff,compare,300000,88673208,295.577,3383209.052,ee1c23195af3c4da,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,3,797458432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,range_diff,compare,33000,9649417,292.407,3419895.730,ee1c23195af3c4da,d55eb157d861d079,33000,1000000,1000000,0,true,3,797458432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,patch_generate,compare,300000,24667,0.082,12161997810.840,ee1c23195af3c4da,9859f2ba1e7c81aa,3,1000000,1000000,0,true,3,797458432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,patch_apply,compare,300000,36917,0.123,8126337459.707,ee1c23195af3c4da,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,797458432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,merge_disjoint,disjoint,600000,96095209,160.159,6243807.639,05bcc5d2130bb638,8e22fd33ee81d821,1000000,1000000,1000000,0,true,3,797458432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,merge_convergent,convergent,300000,307000,1.023,977198697.068,82101a6eb13ffa6d,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,797458432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,merge_conflict,conflict,300000,181873500,606.245,1649498.140,fb147f7aba599082,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,3,797458432
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,full_diff,compare,1,83,83.000,12048192.771,2f507b96b00114a2,0010cdf9f9a8266d,0,5000000,5000000,0,true,1,1687748608
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,range_diff,compare,1,3834,3834.000,260824.204,2f507b96b00114a2,0010cdf9f9a8266d,0,5000000,5000000,0,true,1,1687748608
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,patch_generate,compare,1,4209,4209.000,237586.125,2f507b96b00114a2,0010cdf9f9a8266d,0,5000000,5000000,0,true,1,1687748608
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,patch_apply,compare,1,1333,1333.000,750187.547,2f507b96b00114a2,676965368c6cfb30,5000000,5000000,5000000,0,true,1,1687748608
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,merge_noop,noop,1,375,375.000,2666666.667,2f507b96b00114a2,676965368c6cfb30,5000000,5000000,5000000,0,true,1,1687748608
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,0,none,full_diff,compare,1,1667,1667.000,599880.024,2f507b96b00114a2,0010cdf9f9a8266d,0,5000000,5000000,0,true,1,2833809408
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,0,none,range_diff,compare,1,3250,3250.000,307692.308,2f507b96b00114a2,0010cdf9f9a8266d,0,5000000,5000000,0,true,1,2833809408
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,0,none,patch_generate,compare,1,2625,2625.000,380952.381,2f507b96b00114a2,0010cdf9f9a8266d,0,5000000,5000000,0,true,1,2833809408
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,0,none,patch_apply,compare,1,417,417.000,2398081.535,2f507b96b00114a2,676965368c6cfb30,5000000,5000000,5000000,0,true,1,2833809408
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,0,none,merge_noop,noop,1,78458,78458.000,12745.673,2f507b96b00114a2,676965368c6cfb30,5000000,5000000,5000000,0,true,1,2833809408
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,full_diff,compare,50000,3114666,62.293,16053085.628,9ba61303ad1646b8,7a686f556e411e07,50000,5000000,5050000,0,true,1,1785675776
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,range_diff,compare,50000,3574750,71.495,13986992.097,9ba61303ad1646b8,7a686f556e411e07,50000,5000000,5050000,0,true,1,1785675776
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,patch_generate,compare,50000,4166209,83.324,12001318.225,9ba61303ad1646b8,7a686f556e411e07,50000,5000000,5050000,0,true,1,1785675776
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,patch_apply,compare,50000,232102834,4642.057,215421.756,9ba61303ad1646b8,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,1,1785675776
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,merge_disjoint,disjoint,100000,32817417,328.174,3047162.426,1fdbe04c15c54294,4ded1d1141663673,5100000,5000000,5100000,0,true,1,1785675776
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,merge_convergent,convergent,50000,208,0.004,240384615384.615,ff5960e81e1326c5,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,1,1785675776
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,merge_conflict,conflict,50000,52599083,1051.982,950586.914,fd9acfbfd212cc81,a38fc8d6fa9e87cd,5050000,5000000,5050000,50000,true,1,1785675776
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,full_diff,compare,50000,10236625,204.732,4884422.356,9ba61303ad1646b8,7a686f556e411e07,50000,5000000,5050000,0,true,1,2851815424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,range_diff,compare,50000,9646334,192.927,5183316.273,9ba61303ad1646b8,7a686f556e411e07,50000,5000000,5050000,0,true,1,2851815424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,patch_generate,compare,50000,17792,0.356,2810251798.561,9ba61303ad1646b8,7a686f556e411e07,1,5000000,5050000,0,true,1,2851815424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,patch_apply,compare,50000,108833,2.177,459419477.548,9ba61303ad1646b8,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,1,2851815424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,merge_disjoint,disjoint,100000,544541,5.445,183640901.236,1fdbe04c15c54294,4ded1d1141663673,5100000,5000000,5100000,0,true,1,2851815424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,merge_convergent,convergent,50000,59666,1.193,837998189.924,ff5960e81e1326c5,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,1,2851815424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,append,merge_conflict,conflict,50000,24884292,497.686,2009299.682,fd9acfbfd212cc81,a38fc8d6fa9e87cd,5050000,5000000,5050000,50000,true,1,2851815424
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,full_diff,compare,50000,35442125,708.842,1410750.625,47aefa14a59377ae,829d4f9f3296b111,50000,5000000,5000000,0,true,1,3094495232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,range_diff,compare,5027,4290041,853.400,1171783.673,47aefa14a59377ae,46124b234ba5f276,5027,5000000,5000000,0,true,1,3094495232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,patch_generate,compare,50000,36671167,733.423,1363469.016,47aefa14a59377ae,829d4f9f3296b111,50000,5000000,5000000,0,true,1,3094495232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,patch_apply,compare,50000,887187417,17743.748,56357.878,47aefa14a59377ae,712f04fdbee887ba,5000000,5000000,5000000,0,true,1,3094495232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,merge_disjoint,disjoint,100000,1197914583,11979.146,83478.406,2cd881a228526c0f,4f1f6fee6b3505e9,5000000,5000000,5000000,0,true,1,3094495232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,merge_convergent,convergent,50000,83,0.002,602409638554.217,721849cd7fb282b1,712f04fdbee887ba,5000000,5000000,5000000,0,true,1,3094495232
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,merge_conflict,conflict,50000,941270500,18825.410,53119.693,0dfdf2d08e7fc7cc,712f04fdbee887ba,5000000,5000000,5000000,50000,true,1,3094495232
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,full_diff,compare,50000,38857834,777.157,1286741.819,47aefa14a59377ae,829d4f9f3296b111,50000,5000000,5000000,0,true,1,2825650176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,range_diff,compare,5027,3758708,747.704,1337427.648,47aefa14a59377ae,46124b234ba5f276,5027,5000000,5000000,0,true,1,2825650176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,patch_generate,compare,50000,839209,16.784,59579913.943,47aefa14a59377ae,829d4f9f3296b111,16,5000000,5000000,0,true,1,2825650176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,patch_apply,compare,50000,122167,2.443,409275827.351,47aefa14a59377ae,712f04fdbee887ba,5000000,5000000,5000000,0,true,1,2825650176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,merge_disjoint,disjoint,100000,269941958,2699.420,370450.006,2cd881a228526c0f,4f1f6fee6b3505e9,5000000,5000000,5000000,0,true,1,2825650176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,merge_convergent,convergent,50000,589250,11.785,84853627.493,721849cd7fb282b1,712f04fdbee887ba,5000000,5000000,5000000,0,true,1,2825650176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,random,merge_conflict,conflict,50000,100676625,2013.533,496639.612,0dfdf2d08e7fc7cc,712f04fdbee887ba,5000000,5000000,5000000,50000,true,1,2825650176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,full_diff,compare,50000,62555666,1251.113,799288.109,b3ae094fc0c760ae,3294f119cdafd910,50000,5000000,5000000,0,true,1,1834680320
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,range_diff,compare,8000,1723417,215.427,4641940.981,b3ae094fc0c760ae,4bcb00e002b72b75,8000,5000000,5000000,0,true,1,1834680320
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,patch_generate,compare,50000,62890708,1257.814,795030.007,b3ae094fc0c760ae,3294f119cdafd910,50000,5000000,5000000,0,true,1,1834680320
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,patch_apply,compare,50000,71747416,1434.948,696889.209,b3ae094fc0c760ae,e14c0a9212006352,5000000,5000000,5000000,0,true,1,1834680320
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,merge_disjoint,disjoint,100000,73289500,732.895,1364451.934,c77bafe401ef26a9,98345c84e93d5cd3,5000000,5000000,5000000,0,true,1,1834680320
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,merge_convergent,convergent,50000,167,0.003,299401197604.790,16d6c2fbd10f7cd1,e14c0a9212006352,5000000,5000000,5000000,0,true,1,1834680320
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,merge_conflict,conflict,50000,122312750,2446.255,408788.127,81051670031ae872,e14c0a9212006352,5000000,5000000,5000000,50000,true,1,1834680320
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,clustered,full_diff,compare,50000,20913958,418.279,2390747.844,b3ae094fc0c760ae,3294f119cdafd910,50000,5000000,5000000,0,true,1,2864185344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,clustered,range_diff,compare,8000,2183417,272.927,3663981.731,b3ae094fc0c760ae,4bcb00e002b72b75,8000,5000000,5000000,0,true,1,2864185344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,clustered,patch_generate,compare,50000,13375,0.268,3738317757.009,b3ae094fc0c760ae,3294f119cdafd910,16,5000000,5000000,0,true,1,2864185344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,clustered,patch_apply,compare,50000,114500,2.290,436681222.707,b3ae094fc0c760ae,e14c0a9212006352,5000000,5000000,5000000,0,true,1,2864185344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,5000000,1,clustered,merge_disjoint,disjoint,100000,5521833,55.218,18109928.352,c77bafe401ef26a9,98345c84e93d5cd3,5000000,5000000,5000000,0,true,1,2864185344
